Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,approval_rate_sem2,grade_momentum,grade_decline,evaluation_intensity_sem1,credit_utilization_sem1,total_course_load,financial_stress,parent_education,disengagement_sem1,perfect_sem1,failed_units_sem1,failed_units_sem2,failed_units_total,grade_per_approved_unit_sem1,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality
0,0,0,1,1,0,0,1,1,1,150.0,150.0,26.0,11.0,18.0,45.0,18.0,11.833333333333334,10.0,9.0,13.0,27.0,13.0,12.461538461538462,5.0,15.5,2.8,-4.06,100.0,100.0,-3.166666666666666,-0.6282051282051277,2.5,0.6111111111111112,31.0,1,1.0,1,1,0.0,0.0,0.0,0.6574074074074074,5,8,0,19,31,7,0,0
0,0,0,1,0,0,0,1,3,1,140.0,124.1,18.0,0.0,5.0,12.0,5.0,14.5,2.0,0.0,5.0,5.0,5.0,13.6,0.0,9.4,-0.8,-3.12,100.0,100.0,2.09,0.9000000000000004,2.4,0.0,10.0,1,2.0,1,1,0.0,0.0,0.0,2.9,5,0,0,17,28,0,0,0
1,0,0,1,0,1,0,1,1,38,132.0,129.6,23.0,0.0,7.0,10.0,6.0,12.733333333333334,0.0,0.0,8.0,10.0,7.0,11.95,0.0,16.2,0.3,-0.92,85.71428571428571,87.5,-0.2266666666666648,0.783333333333335,1.4285714285714286,0.0,15.0,1,19.5,0,0,1.0,1.0,2.0,2.1222222222222222,11,9,0,22,31,0,0,0
0,0,0,1,1,0,0,1,19,19,130.0,123.0,18.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,12.7,3.7,-1.7,100.0,100.0,0.36666666666666536,-0.16666666666666785,1.0,0.0,12.0,1,19.0,0,1,0.0,0.0,0.0,2.111111111111111,14,0,2,24,33,0,0,0
0,0,0,1,0,0,0,1,1,19,134.0,126.0,18.0,0.0,6.0,10.0,4.0,11.0,0.0,0.0,6.0,8.0,5.0,11.2,0.0,10.8,1.4,1.74,66.66666666666666,83.33333333333334,-1.5999999999999996,-0.1999999999999993,1.6666666666666667,0.0,12.0,1,10.0,0,0,2.0,1.0,3.0,2.75,9,0,1,19,29,0,0,0
0,1,0,1,1,0,0,1,1,1,134.0,128.4,18.0,0.0,5.0,12.0,5.0,12.857142857142858,2.0,0.0,5.0,8.0,4.0,13.25,0.0,9.4,-0.8,-3.12,100.0,80.0,0.017142857142857792,-0.39285714285714235,2.4,0.0,10.0,0,1.0,1,1,0.0,1.0,1.0,2.5714285714285716,5,0,0,17,31,0,0,0
0,0,0,1,1,0,0,1,1,19,100.0,136.0,21.0,4.0,7.0,9.0,7.0,14.355555555555554,0.0,5.0,8.0,8.0,8.0,13.49375,0.0,15.5,2.8,-4.06,100.0,100.0,0.7555555555555546,0.8618055555555539,1.2857142857142858,0.5714285714285714,15.0,1,10.0,0,1,0.0,0.0,0.0,2.0507936507936506,11,8,0,19,32,0,0,0
1,0,0,1,1,0,0,1,1,19,134.0,121.8,19.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,8.0,6.0,12.428571428571429,0.0,16.2,0.3,-0.92,100.0,100.0,0.9866666666666664,0.7380952380952372,1.0,0.0,12.0,1,10.0,0,1,0.0,0.0,0.0,2.194444444444444,14,4,4,24,29,0,0,0
1,0,0,1,0,0,0,0,19,1,133.1,144.3,41.0,6.0,10.0,10.0,10.0,12.5,0.0,3.0,7.0,7.0,7.0,12.142857142857142,0.0,10.8,1.4,1.74,100.0,100.0,-1.9300000000000015,0.35714285714285765,1.0,0.6,17.0,1,10.0,0,1,0.0,0.0,0.0,1.25,2,7,0,19,32,0,1,0
0,1,0,1,0,0,0,1,19,1,130.0,131.9,21.0,3.0,6.0,7.0,6.0,12.0,0.0,2.0,6.0,7.0,6.0,12.0,0.0,13.9,-0.3,0.79,100.0,100.0,-1.1900000000000013,0.0,1.1666666666666667,0.5,12.0,0,10.0,0,1,0.0,0.0,0.0,2.0,9,10,0,24,33,7,0,0
0,0,0,1,1,0,0,1,34,1,134.0,129.8,18.0,0.0,6.0,7.0,2.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,33.33333333333333,0.0,-1.9800000000000004,11.0,1.1666666666666667,0.0,12.0,1,17.5,0,0,4.0,6.0,10.0,5.5,4,0,4,20,31,0,0,0
0,1,0,0,1,0,0,1,1,3,140.0,142.8,20.0,7.0,12.0,15.0,11.0,13.384615384615383,0.0,4.0,9.0,13.0,7.0,14.285714285714286,0.0,8.9,1.4,3.51,91.66666666666666,77.77777777777779,-0.8953846153846179,-0.9010989010989032,1.25,0.5833333333333334,21.0,1,2.0,0,0,1.0,2.0,3.0,1.2167832167832167,5,13,0,19,26,10,0,0
0,0,0,1,1,0,0,1,1,1,130.0,126.2,18.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,6.0,5.0,12.2,0.0,12.7,3.7,-1.7,100.0,83.33333333333334,-0.9533333333333349,-0.5333333333333332,1.0,0.0,12.0,1,1.0,0,1,0.0,1.0,1.0,1.9444444444444444,14,0,1,24,28,0,0,0
0,1,0,1,1,0,0,1,19,19,131.0,127.9,18.0,0.0,7.0,7.0,7.0,14.857142857142858,0.0,0.0,7.0,7.0,7.0,15.142857142857142,0.0,13.9,-0.3,0.79,100.0,100.0,2.0671428571428567,-0.2857142857142847,1.0,0.0,14.0,0,19.0,0,1,0.0,0.0,0.0,2.122448979591837,15,0,0,18,31,0,0,0
0,1,0,1,1,0,0,1,38,19,133.1,100.0,25.0,0.0,7.0,11.0,5.0,12.58,0.0,0.0,7.0,9.0,6.0,12.157142857142857,0.0,8.9,1.4,3.51,71.42857142857143,85.71428571428571,2.58,0.4228571428571435,1.5714285714285714,0.0,14.0,0,28.5,0,0,2.0,1.0,3.0,2.516,12,7,0,24,30,0,0,0
0,0,0,1,0,0,0,0,9,9,133.1,130.0,26.0,8.0,11.0,16.0,10.0,11.8,0.0,3.0,7.0,7.0,7.0,13.285714285714286,0.0,7.6,2.6,0.32,90.9090909090909,100.0,-1.1999999999999993,-1.4857142857142858,1.4545454545454546,0.7272727272727273,18.0,1,9.0,0,0,1.0,0.0,1.0,1.1800000000000002,2,9,0,25,34,5,0,0
0,0,0,1,1,1,0,1,38,19,143.0,134.3,19.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,0.0,6.0,7.0,6.0,15.142857142857142,0.0,8.9,1.4,3.51,100.0,100.0,1.2366666666666646,-0.4761904761904763,1.0,0.0,12.0,1,28.5,0,1,0.0,0.0,0.0,2.444444444444444,4,0,0,9,24,0,0,0
0,1,0,1,1,0,0,1,19,19,136.0,121.7,21.0,0.0,6.0,9.0,5.0,12.333333333333334,0.0,0.0,6.0,7.0,5.0,11.8,0.0,13.9,-0.3,0.79,83.33333333333334,83.33333333333334,0.163333333333334,0.5333333333333332,1.5,0.0,12.0,0,19.0,0,0,1.0,1.0,2.0,2.466666666666667,9,0,1,19,31,0,0,0
0,0,0,1,1,0,0,0,34,5,133.1,118.5,31.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-11.85,0.0,2.0,0.0,12.0,1,19.5,0,0,6.0,6.0,12.0,0.0,2,7,0,0,1,0,0,0
0,1,0,1,1,0,0,1,38,38,129.0,120.8,20.0,0.0,8.0,8.0,7.0,12.744285714285716,0.0,0.0,8.0,8.0,7.0,12.744285714285716,0.0,10.8,1.4,1.74,87.5,87.5,0.6642857142857164,0.0,1.0,0.0,16.0,0,38.0,0,0,1.0,1.0,2.0,1.8206122448979596,11,0,0,20,29,0,0,0
0,1,0,1,1,0,0,1,37,19,132.0,132.4,22.0,0.0,7.0,8.0,6.0,13.516666666666666,0.0,0.0,8.0,9.0,7.0,13.771428571428572,0.0,11.1,0.6,2.02,85.71428571428571,87.5,0.2766666666666655,-0.2547619047619065,1.1428571428571428,0.0,15.0,0,28.0,0,0,1.0,1.0,2.0,2.2527777777777778,11,4,5,22,31,0,0,0
0,0,0,1,0,0,0,1,41,19,152.0,137.8,19.0,0.0,7.0,7.0,7.0,13.694285714285714,0.0,0.0,8.0,9.0,8.0,14.355555555555554,0.0,11.1,0.6,2.02,100.0,100.0,-0.08571428571428719,-0.6612698412698403,1.0,0.0,15.0,1,30.0,0,1,0.0,0.0,0.0,1.9563265306122448,11,0,0,18,29,0,0,0
0,1,0,1,1,0,0,1,1,3,140.0,140.0,20.0,0.0,6.0,8.0,6.0,15.625,0.0,0.0,6.0,8.0,6.0,15.857142857142858,0.0,13.9,-0.3,0.79,100.0,100.0,1.625,-0.23214285714285765,1.3333333333333333,0.0,12.0,0,2.0,0,1,0.0,0.0,0.0,2.6041666666666665,7,9,0,24,26,0,0,0
1,0,0,1,0,0,0,1,38,38,143.0,140.0,19.0,0.0,8.0,8.0,7.0,14.285714285714286,0.0,0.0,8.0,8.0,7.0,14.285714285714286,0.0,12.7,3.7,-1.7,87.5,87.5,0.2857142857142865,0.0,1.0,0.0,16.0,1,38.0,0,0,1.0,1.0,2.0,2.0408163265306123,11,0,0,24,33,0,0,0
0,1,0,1,1,0,0,1,38,37,139.0,125.0,19.0,0.0,7.0,7.0,6.0,12.9,0.0,0.0,7.0,7.0,6.0,12.9,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,0.40000000000000036,0.0,1.0,0.0,14.0,0,37.5,0,0,1.0,1.0,2.0,2.15,11,0,1,24,31,0,0,0
0,0,0,1,1,0,0,1,19,19,140.0,129.5,18.0,0.0,8.0,8.0,7.0,12.324285714285711,0.0,0.0,8.0,8.0,7.0,12.324285714285711,0.0,10.8,1.4,1.74,87.5,87.5,-0.6257142857142881,0.0,1.0,0.0,16.0,1,19.0,0,0,1.0,1.0,2.0,1.7606122448979586,11,0,3,22,31,0,0,0
0,1,0,1,1,0,0,1,37,38,129.0,137.8,20.0,2.0,7.0,7.0,7.0,16.13142857142857,0.0,0.0,8.0,9.0,8.0,15.52222222222222,0.0,11.1,0.6,2.02,100.0,100.0,2.3514285714285705,0.6092063492063513,1.0,0.2857142857142857,15.0,0,37.5,0,1,0.0,0.0,0.0,2.3044897959183674,11,12,0,18,27,0,0,0
0,1,0,1,1,0,0,1,38,37,140.0,124.3,19.0,0.0,7.0,9.0,7.0,13.3125,0.0,0.0,8.0,8.0,8.0,15.6375,0.0,13.9,-0.3,0.79,100.0,100.0,0.8825000000000003,-2.3249999999999993,1.2857142857142858,0.0,15.0,0,37.5,0,1,0.0,0.0,0.0,1.9017857142857142,11,0,1,20,30,0,0,0
0,0,0,1,0,0,0,1,38,19,150.0,134.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,0.0,-13.459999999999999,0.0,0.0,0.0,0.0,1,28.5,0,1,0.0,0.0,0.0,0.0,0,0,0,22,2,0,0,0
0,1,0,1,0,0,0,1,19,19,128.0,116.5,18.0,0.0,6.0,8.0,5.0,10.8,0.0,0.0,6.0,9.0,6.0,10.5,0.0,12.4,0.5,1.79,83.33333333333334,100.0,-0.8499999999999996,0.3000000000000007,1.3333333333333333,0.0,12.0,0,19.0,0,0,1.0,0.0,1.0,2.16,9,4,0,20,28,0,0,0
0,0,0,1,0,0,0,0,37,37,127.0,124.9,29.0,0.0,5.0,10.0,5.0,13.571428571428571,0.0,0.0,5.0,14.0,5.0,12.333333333333334,3.0,16.2,0.3,-0.92,100.0,100.0,1.081428571428571,1.2380952380952372,2.0,0.0,10.0,1,37.0,0,1,0.0,0.0,0.0,2.7142857142857144,16,4,0,21,30,9,0,0
1,0,0,1,1,0,0,1,1,19,130.0,154.0,37.0,1.0,5.0,12.0,3.0,12.0,2.0,1.0,5.0,8.0,4.0,13.0,1.0,10.8,1.4,1.74,60.0,80.0,-3.4000000000000004,-1.0,2.4,0.2,10.0,1,10.0,1,0,2.0,1.0,3.0,4.0,7,7,0,21,30,0,1,0
0,1,0,1,1,0,0,1,37,37,133.0,124.6,18.0,0.0,6.0,8.0,5.0,13.0,0.0,0.0,6.0,9.0,5.0,13.5,0.0,9.4,-0.8,-3.12,83.33333333333334,83.33333333333334,0.5400000000000009,-0.5,1.3333333333333333,0.0,12.0,0,37.0,0,0,1.0,1.0,2.0,2.6,15,0,0,24,31,0,0,0
1,1,0,1,1,0,0,1,38,1,139.0,127.1,22.0,0.0,5.0,8.0,5.0,11.2,0.0,0.0,5.0,13.0,4.0,11.25,0.0,12.7,3.7,-1.7,100.0,80.0,-1.5099999999999998,-0.05000000000000071,1.6,0.0,10.0,0,19.5,0,1,0.0,1.0,1.0,2.2399999999999998,8,0,0,20,29,0,0,0
0,1,0,1,0,0,0,1,19,37,127.0,116.5,19.0,0.0,6.0,7.0,6.0,14.285714285714286,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,11.1,0.6,2.02,100.0,100.0,2.635714285714286,1.1190476190476204,1.1666666666666667,0.0,12.0,0,28.0,0,1,0.0,0.0,0.0,2.380952380952381,14,0,0,24,33,0,0,0
0,1,0,1,1,0,0,1,1,38,145.0,131.7,21.0,0.0,6.0,8.0,6.0,12.166666666666666,0.0,0.0,6.0,11.0,3.0,11.666666666666666,0.0,10.8,1.4,1.74,100.0,50.0,-1.003333333333332,0.5,1.3333333333333333,0.0,12.0,0,19.5,0,1,0.0,3.0,3.0,2.0277777777777777,10,0,0,19,33,0,0,0
0,1,0,1,1,0,0,1,38,19,143.0,129.5,18.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,10.8,1.4,1.74,87.5,87.5,0.8485714285714305,0.0,1.0,0.0,16.0,0,28.5,0,0,1.0,1.0,2.0,1.9712244897959186,11,0,5,22,33,0,0,0
1,0,0,0,0,0,0,0,37,37,110.0,130.0,42.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-13.0,0.0,1.0,0.0,9.0,2,37.0,0,0,4.0,5.0,9.0,0.0,16,7,0,24,33,0,1,0
0,1,0,1,1,0,0,1,1,38,126.0,124.3,20.0,0.0,8.0,8.0,8.0,12.98125,0.0,0.0,8.0,8.0,8.0,12.98125,0.0,9.4,-0.8,-3.12,100.0,100.0,0.5512499999999996,0.0,1.0,0.0,16.0,0,19.5,0,1,0.0,0.0,0.0,1.62265625,11,0,1,19,31,0,0,0
0,0,0,1,0,0,0,1,34,34,140.0,140.0,25.0,0.0,5.0,9.0,0.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,3.0,10.8,1.4,1.74,0.0,0.0,-14.0,0.0,1.8,0.0,10.0,1,34.0,1,0,5.0,5.0,10.0,0.0,7,15,1,0,0,5,0,0
0,1,0,1,1,0,0,1,19,19,141.0,131.7,19.0,0.0,7.0,10.0,7.0,13.605,0.0,0.0,8.0,11.0,8.0,12.33125,0.0,15.5,2.8,-4.06,100.0,100.0,0.4350000000000023,1.2737499999999997,1.4285714285714286,0.0,15.0,0,19.0,0,1,0.0,0.0,0.0,1.9435714285714287,11,0,2,24,31,0,0,0
1,0,0,1,1,0,0,1,3,3,124.0,119.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-11.91,0.0,0.0,0.0,0.0,1,3.0,0,1,0.0,0.0,0.0,0.0,0,0,0,17,26,0,0,0
1,1,0,1,0,0,0,1,38,37,135.0,139.2,19.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.4,0.5,1.79,100.0,100.0,-0.9199999999999982,-0.16666666666666607,1.0,0.0,12.0,0,37.5,0,1,0.0,0.0,0.0,2.1666666666666665,10,0,0,24,31,0,0,0
0,1,0,1,0,0,0,1,19,37,142.0,141.3,19.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,13.9,-0.3,0.79,100.0,100.0,0.5842857142857127,-0.45238095238095255,1.1666666666666667,0.0,12.0,0,28.0,0,1,0.0,0.0,0.0,2.452380952380952,14,0,0,19,31,0,0,0
0,0,1,0,0,0,0,1,37,37,120.0,122.8,42.0,13.0,13.0,13.0,13.0,11.923076923076923,0.0,12.0,12.0,12.0,12.0,12.5,0.0,15.5,2.8,-4.06,100.0,100.0,-0.356923076923076,-0.5769230769230766,1.0,1.0,25.0,3,37.0,0,1,0.0,0.0,0.0,0.9171597633136095,8,9,0,24,33,4,1,0
1,1,0,1,1,0,0,1,1,1,146.0,149.5,17.0,0.0,6.0,8.0,6.0,14.875,0.0,0.0,6.0,8.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,100.0,100.0,-0.07499999999999929,1.4464285714285712,1.3333333333333333,0.0,12.0,0,1.0,0,1,0.0,0.0,0.0,2.4791666666666665,13,0,0,24,32,0,0,0
1,0,0,1,0,0,0,1,1,1,125.0,122.2,19.0,0.0,6.0,7.0,5.0,13.6,0.0,0.0,6.0,8.0,5.0,12.666666666666666,0.0,15.5,2.8,-4.06,83.33333333333334,83.33333333333334,1.379999999999999,0.9333333333333336,1.1666666666666667,0.0,12.0,1,1.0,0,0,1.0,1.0,2.0,2.7199999999999998,14,0,5,20,28,0,0,0
1,0,0,1,1,0,0,0,19,19,120.0,115.0,27.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,20.0,0.0,-1.5,10.0,1.8,0.0,10.0,1,19.0,0,0,4.0,5.0,9.0,10.0,16,7,0,24,33,0,0,0
0,0,0,1,1,0,0,1,1,1,140.0,140.0,20.0,0.0,6.0,10.0,5.0,11.666666666666666,0.0,0.0,6.0,7.0,5.0,12.6,0.0,12.4,0.5,1.79,83.33333333333334,83.33333333333334,-2.333333333333334,-0.9333333333333336,1.6666666666666667,0.0,12.0,1,1.0,0,0,1.0,1.0,2.0,2.333333333333333,3,10,0,19,27,7,0,0
0,0,0,1,0,0,0,1,37,37,140.0,145.3,18.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,9.0,6.0,12.333333333333334,0.0,7.6,2.6,0.32,100.0,100.0,-0.8633333333333351,1.3333333333333321,1.0,0.0,12.0,1,37.0,0,1,0.0,0.0,0.0,2.2777777777777777,15,0,0,24,33,0,0,0
0,1,0,1,0,0,0,0,37,37,133.1,134.5,47.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,10.0,4.0,11.25,0.0,12.4,0.5,1.79,83.33333333333334,66.66666666666666,-1.25,0.9499999999999993,1.3333333333333333,0.0,12.0,0,37.0,0,0,1.0,2.0,3.0,2.44,2,7,0,24,31,3,2,0
1,0,1,0,0,0,0,0,37,37,100.0,153.5,31.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,0.0,-15.35,0.0,1.8,0.0,10.0,3,37.0,0,0,5.0,5.0,10.0,0.0,16,7,0,24,30,0,0,0
1,0,0,1,1,0,0,1,37,19,134.0,136.8,20.0,0.0,5.0,8.0,5.0,12.8,0.0,0.0,5.0,9.0,4.0,13.666666666666666,1.0,10.8,1.4,1.74,100.0,80.0,-0.8800000000000008,-0.8666666666666654,1.6,0.0,10.0,1,28.0,0,1,0.0,1.0,1.0,2.56,5,0,0,24,33,0,0,0
0,0,0,1,1,0,0,1,37,38,147.0,134.8,18.0,0.0,7.0,7.0,6.0,14.016666666666666,0.0,0.0,7.0,7.0,6.0,14.016666666666666,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,0.5366666666666653,0.0,1.0,0.0,14.0,1,37.5,0,0,1.0,1.0,2.0,2.336111111111111,11,0,2,24,29,0,0,0
0,1,0,1,0,0,0,0,37,37,140.0,131.0,29.0,0.0,6.0,11.0,4.0,11.75,0.0,0.0,6.0,9.0,5.0,10.4,0.0,10.8,1.4,1.74,66.66666666666666,83.33333333333334,-1.3499999999999996,1.3499999999999996,1.8333333333333333,0.0,12.0,0,37.0,0,0,2.0,1.0,3.0,2.9375,2,7,0,24,27,3,2,0
0,0,1,0,0,0,0,1,37,37,110.0,107.7,28.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,0.0,-10.77,0.0,0.0,0.0,11.0,3,37.0,0,0,6.0,5.0,11.0,0.0,15,9,0,24,33,0,0,0
0,0,0,1,1,0,0,1,5,43,157.0,149.7,18.0,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,8.9,1.4,3.51,100.0,100.0,0.030000000000001137,0.16666666666666607,1.0,0.0,12.0,1,24.0,0,1,0.0,0.0,0.0,2.5,7,11,0,17,26,0,0,0
0,1,0,1,1,0,0,1,19,37,130.0,124.0,21.0,4.0,12.0,12.0,12.0,13.333333333333334,0.0,5.0,12.0,12.0,11.0,12.545454545454543,0.0,15.5,2.8,-4.06,100.0,91.66666666666666,0.9333333333333336,0.7878787878787907,1.0,0.3333333333333333,24.0,0,28.0,0,1,0.0,1.0,1.0,1.1111111111111112,4,9,0,20,33,7,0,0
0,0,0,1,1,0,0,1,3,3,150.0,150.0,21.0,0.0,6.0,10.0,6.0,12.0,0.0,0.0,6.0,12.0,5.0,12.8,0.0,13.9,-0.3,0.79,100.0,83.33333333333334,-3.0,-0.8000000000000007,1.6666666666666667,0.0,12.0,1,3.0,0,1,0.0,1.0,1.0,2.0,7,9,0,18,28,0,0,0
0,1,0,1,0,0,0,1,37,38,135.0,125.8,20.0,0.0,7.0,14.0,7.0,10.642857142857142,0.0,0.0,8.0,8.0,8.0,11.55,0.0,12.7,3.7,-1.7,100.0,100.0,-1.9371428571428577,-0.9071428571428584,2.0,0.0,15.0,0,37.5,0,1,0.0,0.0,0.0,1.5204081632653061,12,0,0,22,33,0,0,0
0,1,0,1,1,0,0,1,19,38,147.0,132.3,18.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,6.0,5.0,12.2,0.0,12.7,3.7,-1.7,100.0,100.0,0.16999999999999993,1.200000000000001,1.0,0.0,10.0,0,28.5,0,1,0.0,0.0,0.0,2.68,8,4,2,20,31,0,0,0
0,0,1,0,0,0,0,1,1,19,130.0,128.3,23.0,5.0,9.0,12.0,7.0,13.571428571428571,0.0,4.0,9.0,14.0,4.0,13.25,0.0,8.9,1.4,3.51,77.77777777777779,44.44444444444444,0.7414285714285693,0.3214285714285712,1.3333333333333333,0.5555555555555556,18.0,3,10.0,0,0,2.0,5.0,7.0,1.9387755102040816,9,13,0,20,29,10,0,0
1,0,0,1,1,0,0,1,42,3,125.0,130.0,20.0,2.0,6.0,7.0,6.0,12.833333333333334,0.0,0.0,6.0,9.0,4.0,13.4,0.0,8.9,1.4,3.51,100.0,66.66666666666666,-0.16666666666666607,-0.5666666666666664,1.1666666666666667,0.3333333333333333,12.0,1,22.5,0,1,0.0,2.0,2.0,2.138888888888889,4,12,0,3,8,0,0,0
0,0,0,1,1,0,0,1,37,38,140.0,143.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,0.0,-14.34,0.0,0.0,0.0,0.0,1,37.5,0,1,0.0,0.0,0.0,0.0,0,9,2,22,31,0,0,0
0,0,0,0,0,0,0,1,1,1,129.0,129.0,21.0,0.0,6.0,7.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,10.8,1.4,1.74,100.0,100.0,-0.9000000000000004,0.0,1.1666666666666667,0.0,12.0,2,1.0,0,1,0.0,0.0,0.0,2.0,14,9,0,19,32,0,0,0
0,0,0,1,0,0,0,1,38,19,120.0,127.0,19.0,0.0,5.0,7.0,3.0,12.0,0.0,0.0,5.0,7.0,5.0,13.2,0.0,7.6,2.6,0.32,60.0,100.0,-0.6999999999999993,-1.1999999999999993,1.4,0.0,10.0,1,28.5,0,0,2.0,0.0,2.0,4.0,5,4,0,25,34,0,0,0
1,0,0,1,0,0,0,1,19,3,157.0,138.8,18.0,0.0,8.0,8.0,7.0,13.55714285714286,0.0,0.0,8.0,8.0,7.0,13.55714285714286,0.0,12.7,3.7,-1.7,87.5,87.5,-0.3228571428571403,0.0,1.0,0.0,16.0,1,11.0,0,0,1.0,1.0,2.0,1.9367346938775516,11,4,0,19,33,0,0,0
0,0,0,1,1,0,0,1,1,38,117.0,113.5,20.0,0.0,5.0,6.0,4.0,11.5,0.0,0.0,5.0,5.0,4.0,10.75,0.0,9.4,-0.8,-3.12,80.0,80.0,0.15000000000000036,0.75,1.2,0.0,10.0,1,19.5,0,0,1.0,1.0,2.0,2.875,13,0,0,20,1,0,0,0
0,1,1,1,0,0,0,1,37,37,143.0,159.1,18.0,0.0,5.0,5.0,5.0,14.4,0.0,0.0,5.0,5.0,5.0,14.0,0.0,7.6,2.6,0.32,100.0,100.0,-1.5099999999999998,0.40000000000000036,1.0,0.0,10.0,1,37.0,0,1,0.0,0.0,0.0,2.88,5,11,2,0,34,0,0,0
0,0,0,1,1,0,0,1,3,19,133.1,105.0,20.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.7,3.7,-1.7,100.0,100.0,3.333333333333334,1.333333333333334,1.0,0.0,12.0,1,11.0,0,1,0.0,0.0,0.0,2.305555555555556,14,0,0,19,29,0,0,0
1,0,0,1,0,0,0,1,37,37,133.1,140.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,0.0,-14.0,0.0,0.0,0.0,10.0,1,37.0,0,0,5.0,5.0,10.0,0.0,8,7,0,24,33,2,0,0
1,0,0,0,0,0,0,1,37,37,120.0,110.0,32.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,0.0,-11.0,0.0,1.8,0.0,10.0,2,37.0,1,0,5.0,5.0,10.0,0.0,8,7,0,24,33,0,0,0
1,0,0,1,0,0,0,1,38,1,116.0,111.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,0.0,-11.11,0.0,0.0,0.0,0.0,1,19.5,0,1,0.0,0.0,0.0,0.0,0,0,0,20,1,0,0,0
0,1,0,1,1,0,0,1,19,19,139.0,121.3,19.0,0.0,7.0,8.0,7.0,13.385714285714286,0.0,0.0,8.0,8.0,8.0,13.3875,0.0,10.8,1.4,1.74,100.0,100.0,1.2557142857142871,-0.0017857142857131691,1.1428571428571428,0.0,15.0,0,19.0,0,1,0.0,0.0,0.0,1.9122448979591837,12,4,4,24,32,0,0,0
